person_per_household,City,Year,poverty_line,Occ.Title..group.,mean_annual_salary
3,Dallas,2019,19596.717875368573,Nursing home workers,27528.333333333332
3,Dallas,2019,19596.717875368573,Oil Natural Gas,57286
3,Dallas,2019,19596.717875368573,Plumbers,43300
3,Dallas,2019,19596.717875368573,Postal Service & Delivery,52707.5
3,Dallas,2019,19596.717875368573,Servers,22693.75
3,Dallas,2019,19596.717875368573,social workers,52847.5
3,Dallas,2019,19596.717875368573,Subway and Streetcar Operators,51770
3,Dallas,2019,19596.717875368573,"Teachers, except secondary school",54460.5
3,Dallas,2019,19596.717875368573,Transportation Engineers,61336.470588235294
3,Dallas,2019,19596.717875368573,Truck Drivers,39010
3,Dallas,2019,19596.717875368573,Water and Wastewater ,41795
4,Dallas,2019,23657.54736477922,Agricultrual & Fishing Workers,26763
4,Dallas,2019,23657.54736477922,All Occupations,52145
4,Dallas,2019,23657.54736477922,Bus Drivers,42385
4,Dallas,2019,23657.54736477922,Cashiers,29948.571428571428
4,Dallas,2019,23657.54736477922,Childcare Workers,23490
4,Dallas,2019,23657.54736477922,Construction Workers,37626.470588235294
4,Dallas,2019,23657.54736477922,Cooks,24908
4,Dallas,2019,23657.54736477922,counselors,53605
4,Dallas,2019,23657.54736477922,Electricians,54977.5
4,Dallas,2019,23657.54736477922,Electricity,64290
4,Dallas,2019,23657.54736477922,emergency associated worker,33286.666666666664
4,Dallas,2019,23657.54736477922,Ferry captains,71575
4,Dallas,2019,23657.54736477922,Food Preparation Workers,23252.5
4,Dallas,2019,23657.54736477922,Food Processing Workers,28451.875
4,Dallas,2019,23657.54736477922,Lab technician,47227.5
4,Dallas,2019,23657.54736477922,Machinists,45755
4,Dallas,2019,23657.54736477922,Nurses,103887.14285714286
4,Dallas,2019,23657.54736477922,Nursing home workers,27528.333333333332
4,Dallas,2019,23657.54736477922,Oil Natural Gas,57286
4,Dallas,2019,23657.54736477922,Plumbers,43300
4,Dallas,2019,23657.54736477922,Postal Service & Delivery,52707.5
4,Dallas,2019,23657.54736477922,Servers,22693.75
4,Dallas,2019,23657.54736477922,social workers,52847.5
4,Dallas,2019,23657.54736477922,Subway and Streetcar Operators,51770
4,Dallas,2019,23657.54736477922,"Teachers, except secondary school",54460.5
4,Dallas,2019,23657.54736477922,Transportation Engineers,61336.470588235294
4,Dallas,2019,23657.54736477922,Truck Drivers,39010
4,Dallas,2019,23657.54736477922,Water and Wastewater ,41795
5,Dallas,2019,27718.376854189868,Agricultrual & Fishing Workers,26763
5,Dallas,2019,27718.376854189868,All Occupations,52145
5,Dallas,2019,27718.376854189868,Bus Drivers,42385
5,Dallas,2019,27718.376854189868,Cashiers,29948.571428571428
5,Dallas,2019,27718.376854189868,Childcare Workers,23490
5,Dallas,2019,27718.376854189868,Construction Workers,37626.470588235294
5,Dallas,2019,27718.376854189868,Cooks,24908
5,Dallas,2019,27718.376854189868,counselors,53605
5,Dallas,2019,27718.376854189868,Electricians,54977.5
5,Dallas,2019,27718.376854189868,Electricity,64290
5,Dallas,2019,27718.376854189868,emergency associated worker,33286.666666666664
5,Dallas,2019,27718.376854189868,Ferry captains,71575
5,Dallas,2019,27718.376854189868,Food Preparation Workers,23252.5
5,Dallas,2019,27718.376854189868,Food Processing Workers,28451.875
5,Dallas,2019,27718.376854189868,Lab technician,47227.5
5,Dallas,2019,27718.376854189868,Machinists,45755
5,Dallas,2019,27718.376854189868,Nurses,103887.14285714286
5,Dallas,2019,27718.376854189868,Nursing home workers,27528.333333333332
5,Dallas,2019,27718.376854189868,Oil Natural Gas,57286
5,Dallas,2019,27718.376854189868,Plumbers,43300
5,Dallas,2019,27718.376854189868,Postal Service & Delivery,52707.5
5,Dallas,2019,27718.376854189868,Servers,22693.75
5,Dallas,2019,27718.376854189868,social workers,52847.5
5,Dallas,2019,27718.376854189868,Subway and Streetcar Operators,51770
5,Dallas,2019,27718.376854189868,"Teachers, except secondary school",54460.5
5,Dallas,2019,27718.376854189868,Transportation Engineers,61336.470588235294
5,Dallas,2019,27718.376854189868,Truck Drivers,39010
5,Dallas,2019,27718.376854189868,Water and Wastewater ,41795
6,Dallas,2019,31779.206343600512,Agricultrual & Fishing Workers,26763
6,Dallas,2019,31779.206343600512,All Occupations,52145
6,Dallas,2019,31779.206343600512,Bus Drivers,42385
6,Dallas,2019,31779.206343600512,Cashiers,29948.571428571428
6,Dallas,2019,31779.206343600512,Childcare Workers,23490
6,Dallas,2019,31779.206343600512,Construction Workers,37626.470588235294
6,Dallas,2019,31779.206343600512,Cooks,24908
6,Dallas,2019,31779.206343600512,counselors,53605
6,Dallas,2019,31779.206343600512,Electricians,54977.5
6,Dallas,2019,31779.206343600512,Electricity,64290
6,Dallas,2019,31779.206343600512,emergency associated worker,33286.666666666664
6,Dallas,2019,31779.206343600512,Ferry captains,71575
6,Dallas,2019,31779.206343600512,Food Preparation Workers,23252.5
6,Dallas,2019,31779.206343600512,Food Processing Workers,28451.875
6,Dallas,2019,31779.206343600512,Lab technician,47227.5
6,Dallas,2019,31779.206343600512,Machinists,45755
6,Dallas,2019,31779.206343600512,Nurses,103887.14285714286
6,Dallas,2019,31779.206343600512,Nursing home workers,27528.333333333332
6,Dallas,2019,31779.206343600512,Oil Natural Gas,57286
6,Dallas,2019,31779.206343600512,Plumbers,43300
6,Dallas,2019,31779.206343600512,Postal Service & Delivery,52707.5
6,Dallas,2019,31779.206343600512,Servers,22693.75
6,Dallas,2019,31779.206343600512,social workers,52847.5
6,Dallas,2019,31779.206343600512,Subway and Streetcar Operators,51770
6,Dallas,2019,31779.206343600512,"Teachers, except secondary school",54460.5
6,Dallas,2019,31779.206343600512,Transportation Engineers,61336.470588235294
6,Dallas,2019,31779.206343600512,Truck Drivers,39010
6,Dallas,2019,31779.206343600512,Water and Wastewater ,41795
7,Dallas,2019,35840.03583301116,Agricultrual & Fishing Workers,26763
7,Dallas,2019,35840.03583301116,All Occupations,52145
7,Dallas,2019,35840.03583301116,Bus Drivers,42385
7,Dallas,2019,35840.03583301116,Cashiers,29948.571428571428
7,Dallas,2019,35840.03583301116,Childcare Workers,23490
7,Dallas,2019,35840.03583301116,Construction Workers,37626.470588235294
7,Dallas,2019,35840.03583301116,Cooks,24908
7,Dallas,2019,35840.03583301116,counselors,53605
7,Dallas,2019,35840.03583301116,Electricians,54977.5
7,Dallas,2019,35840.03583301116,Electricity,64290
7,Dallas,2019,35840.03583301116,emergency associated worker,33286.666666666664
7,Dallas,2019,35840.03583301116,Ferry captains,71575
7,Dallas,2019,35840.03583301116,Food Preparation Workers,23252.5
7,Dallas,2019,35840.03583301116,Food Processing Workers,28451.875
7,Dallas,2019,35840.03583301116,Lab technician,47227.5
7,Dallas,2019,35840.03583301116,Machinists,45755
7,Dallas,2019,35840.03583301116,Nurses,103887.14285714286
7,Dallas,2019,35840.03583301116,Nursing home workers,27528.333333333332
7,Dallas,2019,35840.03583301116,Oil Natural Gas,57286
7,Dallas,2019,35840.03583301116,Plumbers,43300
7,Dallas,2019,35840.03583301116,Postal Service & Delivery,52707.5
7,Dallas,2019,35840.03583301116,Servers,22693.75
7,Dallas,2019,35840.03583301116,social workers,52847.5
7,Dallas,2019,35840.03583301116,Subway and Streetcar Operators,51770
7,Dallas,2019,35840.03583301116,"Teachers, except secondary school",54460.5
7,Dallas,2019,35840.03583301116,Transportation Engineers,61336.470588235294
7,Dallas,2019,35840.03583301116,Truck Drivers,39010
7,Dallas,2019,35840.03583301116,Water and Wastewater ,41795
8,Dallas,2019,39900.86532242181,Agricultrual & Fishing Workers,26763
8,Dallas,2019,39900.86532242181,All Occupations,52145
8,Dallas,2019,39900.86532242181,Bus Drivers,42385
8,Dallas,2019,39900.86532242181,Cashiers,29948.571428571428
8,Dallas,2019,39900.86532242181,Childcare Workers,23490
8,Dallas,2019,39900.86532242181,Construction Workers,37626.470588235294
8,Dallas,2019,39900.86532242181,Cooks,24908
8,Dallas,2019,39900.86532242181,counselors,53605
8,Dallas,2019,39900.86532242181,Electricians,54977.5
8,Dallas,2019,39900.86532242181,Electricity,64290
8,Dallas,2019,39900.86532242181,emergency associated worker,33286.666666666664
8,Dallas,2019,39900.86532242181,Ferry captains,71575
8,Dallas,2019,39900.86532242181,Food Preparation Workers,23252.5
8,Dallas,2019,39900.86532242181,Food Processing Workers,28451.875
8,Dallas,2019,39900.86532242181,Lab technician,47227.5
8,Dallas,2019,39900.86532242181,Machinists,45755
8,Dallas,2019,39900.86532242181,Nurses,103887.14285714286
8,Dallas,2019,39900.86532242181,Nursing home workers,27528.333333333332
8,Dallas,2019,39900.86532242181,Oil Natural Gas,57286
8,Dallas,2019,39900.86532242181,Plumbers,43300
8,Dallas,2019,39900.86532242181,Postal Service & Delivery,52707.5
8,Dallas,2019,39900.86532242181,Servers,22693.75
8,Dallas,2019,39900.86532242181,social workers,52847.5
8,Dallas,2019,39900.86532242181,Subway and Streetcar Operators,51770
8,Dallas,2019,39900.86532242181,"Teachers, except secondary school",54460.5
8,Dallas,2019,39900.86532242181,Transportation Engineers,61336.470588235294
8,Dallas,2019,39900.86532242181,Truck Drivers,39010
8,Dallas,2019,39900.86532242181,Water and Wastewater ,41795
1,Los Angeles,2016,16050.430642149699,Agricultrual & Fishing Workers,29789.090909090908
1,Los Angeles,2016,16050.430642149699,All Occupations,56245
1,Los Angeles,2016,16050.430642149699,Bus Drivers,37865
1,Los Angeles,2016,16050.430642149699,Cashiers,30268.571428571428
1,Los Angeles,2016,16050.430642149699,Childcare Workers,26830
1,Los Angeles,2016,16050.430642149699,Construction Workers,49398.333333333336
1,Los Angeles,2016,16050.430642149699,Cooks,29439.090909090908
1,Los Angeles,2016,16050.430642149699,counselors,48952.5
1,Los Angeles,2016,16050.430642149699,Electricians,62742.5
1,Los Angeles,2016,16050.430642149699,Electricity,82111.81818181818
1,Los Angeles,2016,16050.430642149699,emergency associated worker,31357.5
1,Los Angeles,2016,16050.430642149699,Ferry captains,62300
1,Los Angeles,2016,16050.430642149699,Food Preparation Workers,23912.5
1,Los Angeles,2016,16050.430642149699,Food Processing Workers,27631.25
1,Los Angeles,2016,16050.430642149699,Lab technician,56628.333333333336
1,Los Angeles,2016,16050.430642149699,Machinists,44197.5
1,Los Angeles,2016,16050.430642149699,Nurses,126240
1,Los Angeles,2016,16050.430642149699,Nursing home workers,32428.75
1,Los Angeles,2016,16050.430642149699,Oil Natural Gas,64250.625
1,Los Angeles,2016,16050.430642149699,Plumbers,54575
1,Los Angeles,2016,16050.430642149699,Postal Service & Delivery,46396.666666666664
1,Los Angeles,2016,16050.430642149699,Servers,28316
1,Los Angeles,2016,16050.430642149699,social workers,NA
1,Los Angeles,2016,16050.430642149699,Subway and Streetcar Operators,59510
1,Los Angeles,2016,16050.430642149699,Taxi Drivers,30240
1,Los Angeles,2016,16050.430642149699,"Teachers, except secondary school",65409.5
1,Los Angeles,2016,16050.430642149699,Transportation Engineers,57945.23809523809
1,Los Angeles,2016,16050.430642149699,Truck Drivers,39755
1,Los Angeles,2016,16050.430642149699,Water and Wastewater ,72915
2,Los Angeles,2016,21723.310121448147,Agricultrual & Fishing Workers,29789.090909090908
2,Los Angeles,2016,21723.310121448147,All Occupations,56245
2,Los Angeles,2016,21723.310121448147,Bus Drivers,37865
2,Los Angeles,2016,21723.310121448147,Cashiers,30268.571428571428
2,Los Angeles,2016,21723.310121448147,Childcare Workers,26830
2,Los Angeles,2016,21723.310121448147,Construction Workers,49398.333333333336
2,Los Angeles,2016,21723.310121448147,Cooks,29439.090909090908
2,Los Angeles,2016,21723.310121448147,counselors,48952.5
2,Los Angeles,2016,21723.310121448147,Electricians,62742.5
2,Los Angeles,2016,21723.310121448147,Electricity,82111.81818181818
2,Los Angeles,2016,21723.310121448147,emergency associated worker,31357.5
2,Los Angeles,2016,21723.310121448147,Ferry captains,62300
2,Los Angeles,2016,21723.310121448147,Food Preparation Workers,23912.5
2,Los Angeles,2016,21723.310121448147,Food Processing Workers,27631.25
2,Los Angeles,2016,21723.310121448147,Lab technician,56628.333333333336
2,Los Angeles,2016,21723.310121448147,Machinists,44197.5
2,Los Angeles,2016,21723.310121448147,Nurses,126240
2,Los Angeles,2016,21723.310121448147,Nursing home workers,32428.75
2,Los Angeles,2016,21723.310121448147,Oil Natural Gas,64250.625
2,Los Angeles,2016,21723.310121448147,Plumbers,54575
2,Los Angeles,2016,21723.310121448147,Postal Service & Delivery,46396.666666666664
2,Los Angeles,2016,21723.310121448147,Servers,28316
2,Los Angeles,2016,21723.310121448147,social workers,NA
2,Los Angeles,2016,21723.310121448147,Subway and Streetcar Operators,59510
2,Los Angeles,2016,21723.310121448147,Taxi Drivers,30240
2,Los Angeles,2016,21723.310121448147,"Teachers, except secondary school",65409.5
2,Los Angeles,2016,21723.310121448147,Transportation Engineers,57945.23809523809
2,Los Angeles,2016,21723.310121448147,Truck Drivers,39755
2,Los Angeles,2016,21723.310121448147,Water and Wastewater ,72915
3,Los Angeles,2016,27396.189600746595,Agricultrual & Fishing Workers,29789.090909090908
3,Los Angeles,2016,27396.189600746595,All Occupations,56245
3,Los Angeles,2016,27396.189600746595,Bus Drivers,37865
3,Los Angeles,2016,27396.189600746595,Cashiers,30268.571428571428
3,Los Angeles,2016,27396.189600746595,Childcare Workers,26830
3,Los Angeles,2016,27396.189600746595,Construction Workers,49398.333333333336
3,Los Angeles,2016,27396.189600746595,Cooks,29439.090909090908
3,Los Angeles,2016,27396.189600746595,counselors,48952.5
3,Los Angeles,2016,27396.189600746595,Electricians,62742.5
3,Los Angeles,2016,27396.189600746595,Electricity,82111.81818181818
3,Los Angeles,2016,27396.189600746595,emergency associated worker,31357.5
3,Los Angeles,2016,27396.189600746595,Ferry captains,62300
3,Los Angeles,2016,27396.189600746595,Food Preparation Workers,23912.5
3,Los Angeles,2016,27396.189600746595,Food Processing Workers,27631.25
3,Los Angeles,2016,27396.189600746595,Lab technician,56628.333333333336
3,Los Angeles,2016,27396.189600746595,Machinists,44197.5
3,Los Angeles,2016,27396.189600746595,Nurses,126240
3,Los Angeles,2016,27396.189600746595,Nursing home workers,32428.75
3,Los Angeles,2016,27396.189600746595,Oil Natural Gas,64250.625
3,Los Angeles,2016,27396.189600746595,Plumbers,54575
3,Los Angeles,2016,27396.189600746595,Postal Service & Delivery,46396.666666666664
3,Los Angeles,2016,27396.189600746595,Servers,28316
3,Los Angeles,2016,27396.189600746595,social workers,NA
3,Los Angeles,2016,27396.189600746595,Subway and Streetcar Operators,59510
3,Los Angeles,2016,27396.189600746595,Taxi Drivers,30240
3,Los Angeles,2016,27396.189600746595,"Teachers, except secondary school",65409.5
3,Los Angeles,2016,27396.189600746595,Transportation Engineers,57945.23809523809
3,Los Angeles,2016,27396.189600746595,Truck Drivers,39755
3,Los Angeles,2016,27396.189600746595,Water and Wastewater ,72915
4,Los Angeles,2016,33069.06908004504,Agricultrual & Fishing Workers,29789.090909090908
4,Los Angeles,2016,33069.06908004504,All Occupations,56245
4,Los Angeles,2016,33069.06908004504,Bus Drivers,37865
4,Los Angeles,2016,33069.06908004504,Cashiers,30268.571428571428
4,Los Angeles,2016,33069.06908004504,Childcare Workers,26830
4,Los Angeles,2016,33069.06908004504,Construction Workers,49398.333333333336
4,Los Angeles,2016,33069.06908004504,Cooks,29439.090909090908
4,Los Angeles,2016,33069.06908004504,counselors,48952.5
4,Los Angeles,2016,33069.06908004504,Electricians,62742.5
4,Los Angeles,2016,33069.06908004504,Electricity,82111.81818181818
4,Los Angeles,2016,33069.06908004504,emergency associated worker,31357.5
4,Los Angeles,2016,33069.06908004504,Ferry captains,62300
4,Los Angeles,2016,33069.06908004504,Food Preparation Workers,23912.5
4,Los Angeles,2016,33069.06908004504,Food Processing Workers,27631.25
4,Los Angeles,2016,33069.06908004504,Lab technician,56628.333333333336
4,Los Angeles,2016,33069.06908004504,Machinists,44197.5
4,Los Angeles,2016,33069.06908004504,Nurses,126240
4,Los Angeles,2016,33069.06908004504,Nursing home workers,32428.75
4,Los Angeles,2016,33069.06908004504,Oil Natural Gas,64250.625
4,Los Angeles,2016,33069.06908004504,Plumbers,54575
4,Los Angeles,2016,33069.06908004504,Postal Service & Delivery,46396.666666666664
4,Los Angeles,2016,33069.06908004504,Servers,28316
4,Los Angeles,2016,33069.06908004504,social workers,NA
4,Los Angeles,2016,33069.06908004504,Subway and Streetcar Operators,59510
4,Los Angeles,2016,33069.06908004504,Taxi Drivers,30240
4,Los Angeles,2016,33069.06908004504,"Teachers, except secondary school",65409.5
4,Los Angeles,2016,33069.06908004504,Transportation Engineers,57945.23809523809
4,Los Angeles,2016,33069.06908004504,Truck Drivers,39755
4,Los Angeles,2016,33069.06908004504,Water and Wastewater ,72915
5,Los Angeles,2016,38741.94855934349,Agricultrual & Fishing Workers,29789.090909090908
5,Los Angeles,2016,38741.94855934349,All Occupations,56245
5,Los Angeles,2016,38741.94855934349,Bus Drivers,37865
5,Los Angeles,2016,38741.94855934349,Cashiers,30268.571428571428
5,Los Angeles,2016,38741.94855934349,Childcare Workers,26830
5,Los Angeles,2016,38741.94855934349,Construction Workers,49398.333333333336
5,Los Angeles,2016,38741.94855934349,Cooks,29439.090909090908
5,Los Angeles,2016,38741.94855934349,counselors,48952.5
5,Los Angeles,2016,38741.94855934349,Electricians,62742.5
5,Los Angeles,2016,38741.94855934349,Electricity,82111.81818181818
5,Los Angeles,2016,38741.94855934349,emergency associated worker,31357.5
5,Los Angeles,2016,38741.94855934349,Ferry captains,62300
5,Los Angeles,2016,38741.94855934349,Food Preparation Workers,23912.5
5,Los Angeles,2016,38741.94855934349,Food Processing Workers,27631.25
5,Los Angeles,2016,38741.94855934349,Lab technician,56628.333333333336
5,Los Angeles,2016,38741.94855934349,Machinists,44197.5
5,Los Angeles,2016,38741.94855934349,Nurses,126240
